Testname: FB_Chlorophyll_384
I19:    73781
I20:   211777
I21:   259036
I22:   694980
I23:    94519
I24:   193937
J01:   224410
J02:   823945
J03:   371242
J04:   700831
J05:   328960
J06:   934373
J07:   357831
J08:   922862
J09:   354550
J10:   838066
J11:   461041
J12:   768430
J13:   283479
J14:   836713
J15:   319801
J16:   833801
J17:   379321
J18:   612876
J19:   294060
J20:   760214
J21:   362875
J22:   573233
J23:   307853
J24:   426428
K01:   202353
K02:   765723
K03:     4131
K04:    13928
K05:   138113
K06:   359390
K07:   289316
K08:   896479
K09:   271408
K10:   701227
K11:   290915
K12:   862618
K13:   297245
K14:   733106
K15:   274880
K16:   428971
K17:    56398
K18:   175794
K19:   284080
K20:   661255
K21:   139213
K22:   406442
K23:   260882
K24:   321961
L01:   359704
L02:   935412
L03:   292405
L04:   840431
L05:   342780
L06:   522380
L07:   366471
L08:   767364
L09:   347592
L10:   968917
L11:   330737
L12:   660763
L13:   324722
L14:   877122
L15:   382957
L16:   677660
L17:   472620
L18:   677345
L19:   393100
L20:   935630
L21:   340156
L22:   729442
L23:   335590
L24:   606766
M01:     9539
M02:    27846
M03:     7824
M04:    20643
M05:   239529
M06:   738533
M07:     3493
M08:     5608
M09:   225244
M10:   525278
M11:    21724
M12:   123763
M13:   295878
M14:   550103
M15:   256890
M16:   522380
M17:   115439
M18:   305474
M19:   400933
M20:   758874
M21:   373948
M22:   691781
M23:   319131
M24:   289111
N01:   296821
N02:   878776
N03:   313294
N04:   531798
N05:   374468
N06:   652698
N07:   325939
N08:   772900
N09:   413469
N10:   811177
N11:   265790
N12:   763304
N13:   406483
N14:   700503
N15:   375684
N16:   791628
N17:   281428
N18:   811108
N19:   415150
N20:   661351
N21:   384051
N22:   590157
N23:   360647
N24:   374577
O01:   225476
O02:   914346
O03:     8879
O04:    27713
O05:   327251
O06:   795825
O07:     6990
O08:    10302
O09:   293116
O10:   773693
O11:   181011
O12:   740420
O13:   338160
O14:   955890
O15:   336219
O16:   440495
O17:   221689
O18:   459196
O19:   460618
O20:   781006
O21:     6444
O22:     5981
O23:   219942
O24:   268469
P01:   226433
P02:   290150
P03:   460686
P04:   793815
P05:   141676
P06:   727542
P07:   448738
P08:   252297
P09:   311161
P10:   445266
P11:   420523
P12:   743646
P13:   394946
P14:   919910
P15:   481820
P16:   865065
P17:   307046
P18:   778054
P19:   370996
P20:   648733
P21:   272980
P22:   805312
P23:   317996
P24:   341208

