Testname: FB_Chlorophyll_384
F10:     3303
F11:     2371
F12:     2323
F13:     2660
F14:     3563
F15:     2237
F16:     2220
F17:     3081
F18:     3052
F19:     2454
F20:     3131
F21:   342753
F22:   717467
F23:     1932
F24:     1873
G01:     3815
G02:     9171
G03:     4015
G04:     3007
G05:     3141
G06:     2073
G07:     2830
G08:     3302
G09:     2776
G10:     2603
G11:     3011
G12:     4191
G13:     3006
G14:     3447
G15:     2672
G16:     3436
G17:     2940
G18:     2513
G19:     2519
G20:     3850
G21:     2537
G22:     2012
G23:     3624
G24:     2052
H01:     2938
H02:     5407
H03:     2938
H04:     1881
H05:     6750
H06:     8550
H07:     2247
H08:     1931
H09:     3100
H10:     3495
H11:     2138
H12:     3688
H13:     2906
H14:     1953
H15:     2661
H16:     2668
H17:   199952
H18:   636471
H19:     3066
H20:     2863
H21:     2649
H22:     2892
H23:     4676
H24:     2177
I01:     3106
I02:     3443
I03:     3696
I04:     3179
I05:     4151
I06:     2293
I07:     3652
I08:     6389
I09:     2836
I10:     2841
I11:    23847
I12:    57866
I13:     4226
I14:     3764
I15:    34022
I16:    71301
I17:     4128
I18:     5449
I19:     3485
I20:     3163
I21:     2961
I22:     2524
I23:     4334
I24:     2830
J01:     3502
J02:     2753
J03:     3876
J04:     1685
J05:     3547
J06:     1753
J07:     3504
J08:     5818
J09:     2493
J10:     1980
J11:    58222
J12:    96454
J13:    85907
J14:   220705
J15:    40270
J16:   111323
J17:   218340
J18:   513111
J19:     2396
J20:     2436
J21:     4010
J22:     2113
J23:     2759
J24:     2864
K01:     2158
K02:     3184
K03:     2942
K04:     2367
K05:     4208
K06:     2339
K07:     2422
K08:     2940
K09:    51800
K10:   144357
K11:    45700
K12:   105342
K13:     2698
K14:     3675
K15:     2982
K16:     2769
K17:     3198
K18:     3042
K19:     2949
K20:     2153
K21:     3359
K22:     1949
K23:     4049
K24:     3138
L01:     2411
L02:     2387
L03:     2447
L04:     2046
L05:    15175
L06:    37378
L07:     3127
L08:     3365
L09:   252270
L10:   638289
L11:    58196
L12:   169727
L13:     3487
L14:     4910
L15:    39714
L16:   109750
L17:     3474
L18:     2614
L19:     3277
L20:     2884
L21:     3857
L22:     2345
L23:   172340
L24:   251887
M01:     2673
M02:     3978
M03:     3540
M04:     3504
M05:     3624
M06:     3157
M07:     2444
M08:     3011
M09:     3431
M10:     2638
M11:     9789
M12:    23734
M13:     3076
M14:     2500
M15:     6949
M16:     5410
M17:     3188
M18:     2461
M19:     3292
M20:     4966
M21:     3713
M22:     6222
M23:     4105
M24:     3156
N01:     3142
N02:     2901
N03:   206917
N04:   578824
N05:     3587
N06:     3009
N07:     2075
N08:     2812
N09:     3236
N10:     3687
N11:   410967
N12:   911735
N13:     3720
N14:     5671
N15:     3725
N16:     2410
N17:     3665
N18:     3175
N19:     3914
N20:     2578
N21:     4673
N22:    10446
N23:    41278
N24:    48004
O01:     3769
O02:     3707
O03:     3276
O04:     2080
O05:     5233
O06:     3122
O07:     3636
O08:     2596
O09:     2963
O10:     2794
O11:     3240
O12:     4151
O13:     3579
O14:     2352
O15:     3619
O16:     4494
O17:     4283
O18:     3251
O19:     3839
O20:     1979
O21:     3421
O22:     2425
O23:     2736
O24:     2720
P01:    48048
P02:   257000
P03:   351693
P04:   525305
P05:     3039
P06:     2406
P07:     1861
P08:     2197
P09:     3158
P10:     3004
P11:     3884
P12:     2536
P13:     5125
P14:     7591
P15:     2934
P16:     2863
P17:     2385
P18:     2829
P19:     3437
P20:     2539
P21:     2275
P22:     2064
P23:    20999
P24:    31753

