Testname: FB_Chlorophyll_384
O24:   491184
P01:   115317
P02:   404201
P03:   515845
P04:   811532
P05:   419962
P06:   788416
P07:   553261
P08:   685288
P09:   463201
P10:   855468
P11:   447303
P12:   789236
P13:   404542
P14:   636129
P15:   372349
P16:   683538
P17:   367523
P18:   610347
P19:   399348
P20:   635077
P21:   331161
P22:   640190
P23:   266172
P24:   423995

