Testname: FB_Chlorophyll_384
O08:   840868
O09:     4755
O10:     8928
O11:   484745
O12:   702758
O13:   301305
O14:   851599
O15:     4201
O16:     4761
O17:   450091
O18:   700038
O19:     5576
O20:     8464
O21:   443297
O22:   803603
O23:     3207
O24:     4053
P01:   449927
P02:   616062
P03:   373757
P04:   588557
P05:   457747
P06:   609295
P07:   371884
P08:   709607
P09:   422833
P10:   645302
P11:   503351
P12:   717454
P13:   431268
P14:   729456
P15:   500371
P16:   657250
P17:   365240
P18:   450966
P19:   435710
P20:   704098
P21:   414098
P22:   473550
P23:   427385
P24:   247895

