Testname: FB_Chlorophyll_384
L22:   424528
L23:   151922
L24:   206228
M01:    16737
M02:    56382
M03:   136504
M04:   275372
M05:     2349
M06:     2217
M07:     3015
M08:     3016
M09:    22643
M10:   131996
M11:    41014
M12:   206048
M13:    14600
M14:    43156
M15:     2780
M16:     2822
M17:     2719
M18:     8657
M19:     3035
M20:     4625
M21:    35048
M22:   164546
M23:     1459
M24:     4851
N01:   191955
N02:   335918
N03:   157472
N04:   388603
N05:     2952
N06:     5227
N07:   132086
N08:   391132
N09:    93666
N10:   205107
N11:    57594
N12:   436339
N13:   318092
N14:   437406
N15:     1681
N16:     2414
N17:   158827
N18:   351748
N19:     2188
N20:     2772
N21:   304053
N22:   521723
N23:     1548
N24:     1173
O01:    11878
O02:    58872
O03:     2975
O04:     5017
O05:     2805
O06:     3553
O07:     6362
O08:    14335
O09:     3230
O10:     3102
O11:     3646
O12:     1817
O13:     3282
O14:     2923
O15:     2680
O16:     3281
O17:     3588
O18:     2188
O19:    22261
O20:    73178
O21:     2858
O22:     5091
O23:     3538
O24:     6866
P01:    16033
P02:    38528
P03:    65348
P04:   152531
P05:     2416
P06:     2987
P07:   107320
P08:   275195
P09:     2384
P10:     2632
P11:     2623
P12:     1968
P13:     4062
P14:    10464
P15:     2541
P16:     2203
P17:     2611
P18:     2713
P19:   184551
P20:   309493
P21:   118706
P22:   174097
P23:   166315
P24:   410653

