Testname: FB_Chlorophyll_384
M02:     3063
M03:     2948
M04:     2870
M05:     3449
M06:     3698
M07:     3404
M08:     2609
M09:     2963
M10:     2831
M11:     3264
M12:     3954
M13:     2287
M14:     2105
M15:     3507
M16:     2441
M17:     2344
M18:     2805
M19:     2587
M20:     2827
M21:     1578
M22:     2954
M23:     3386
M24:     5884
N01:     2673
N02:     2042
N03:     3192
N04:     2078
N05:     3460
N06:     2307
N07:     2625
N08:     2530
N09:     4189
N10:     3497
N11:     2445
N12:     2423
N13:     2202
N14:     2797
N15:     3623
N16:     2043
N17:     2778
N18:     1727
N19:     2728
N20:     1935
N21:     1709
N22:     2550
N23:     2035
N24:     2577
O01:     3062
O02:     2381
O03:     4532
O04:     4319
O05:    43445
O06:   107523
O07:     2716
O08:     1978
O09:     3290
O10:     3363
O11:     2690
O12:     4704
O13:     3232
O14:     2867
O15:     4363
O16:     4192
O17:     2966
O18:     2386
O19:     3714
O20:     3107
O21:     2236
O22:     2636
O23:     3403
O24:     2022
P01:     1774
P02:     1897
P03:    11980
P04:    25151
P05:   386183
P06:   771697
P07:     2197
P08:     2877
P09:     2422
P10:     1645
P11:     2475
P12:     3372
P13:     3602
P14:     1673
P15:     3453
P16:     1855
P17:     1978
P18:     3754
P19:     2873
P20:     1989
P21:     3787
P22:     1997
P23:     2424
P24:     1187

