Testname: FB_Chlorophyll_384
F04:   413319
F05:   455136
F06:   491553
F07:   262495
F08:   460700
F09:   409915
F10:   521792
F11:   313922
F12:   857819
F13:   513316
F14:   482340
F15:   518374
F16:   758833
F17:   309152
F18:   240527
F19:   370203
F20:   699040
F21:   259761
F22:   773584
F23:   386416
F24:   578427
G01:     6929
G02:     2883
G03:   459210
G04:   639315
G05:    21573
G06:    51280
G07:   197565
G08:   414836
G09:   216200
G10:   534560
G11:   308195
G12:   663224
G13:   672861
G14:   486495
G15:   184469
G16:   864805
G17:   127543
G18:   339855
G19:   622186
G20:   605549
G21:   240718
G22:   819734
G23:     8617
G24:    10366
H01:   260636
H02:   841771
H03:   452976
H04:   787527
H05:   326827
H06:   795319
H07:   288209
H08:   912487
H09:   396955
H10:   720475
H11:   399225
H12:   695923
H13:   291544
H14:   851873
H15:   613164
H16:   843999
H17:   376040
H18:   836699
H19:   371720
H20:   515558
H21:   356382
H22:   596541
H23:   314565
H24:   826241
I01:   373579
I02:   588366
I03:   273677
I04:   730358
I05:   721855
I06:   707857
I07:   160823
I08:   257123
I09:   177736
I10:   666149
I11:   369177
I12:   718725
I13:     3480
I14:     3104
I15:   260349
I16:   566521
I17:   336082
I18:   744329
I19:   500124
I20:   568571
I21:   405294
I22:   638098
I23:   224332
I24:   485388
J01:   165262
J02:   745232
J03:   243794
J04:   746776
J05:   384994
J06:   811204
J07:   484021
J08:   912746
J09:   369382
J10:   602678
J11:   360114
J12:   612876
J13:   335084
J14:   626765
J15:   471731
J16:   742306
J17:   618755
J18:   795606
J19:   332049
J20:   747843
J21:   463065
J22:   696019
J23:   333662
J24:   682759
K01:     3413
K02:     3656
K03:     8652
K04:    15213
K05:   195830
K06:   782415
K07:   184571
K08:   692382
K09:   282795
K10:   678535
K11:     4860
K12:    19678
K13:   244669
K14:   717303
K15:   300061
K16:   781321
K17:   248442
K18:   743796
K19:   562734
K20:   453837
K21:    85602
K22:   309794
K23:   337080
K24:   893266
L01:    94918
L02:   750645
L03:   250124
L04:   497404
L05:   290136
L06:   477309
L07:   281825
L08:   496693
L09:   293212
L10:   673832
L11:   501341
L12:   964789
L13:   240459
L14:   753543
L15:   325966
L16:   612371
L17:   289562
L18:   796208
L19:   440413
L20:   349588
L21:   391897
L22:   781622
L23:   341058
L24:   540616
M01:   182418
M02:   616868
M03:   364981
M04:   689430
M05:   186002
M06:   700339
M07:   459360
M08:   909766
M09:   276234
M10:   789304
M11:   253268
M12:   883957
M13:    50044
M14:   104924
M15:   272570
M16:   706258
M17:   259501
M18:   790849
M19:   300444
M20:   879787
M21:   301455
M22:   422136
M23:     3746
M24:    27839
N01:   140141
N02:   860841
N03:   339896
N04:   757043
N05:   220692
N06:   620573
N07:   332787
N08:   742675
N09:   345760
N10:   973141
N11:   238285
N12:   660750
N13:   309548
N14:   847909
N15:   420865
N16:   842563
N17:   527451
N18:   454083
N19:   299623
N20:   783221
N21:   416572
N22:   770535
N23:   300020
N24:   627900
O01:   174525
O02:   932049
O03:   209836
O04:   713517
O05:   180397
O06:   515517
O07:   578427
O08:   716797
O09:    80886
O10:   321291
O11:     4553
O12:     7983
O13:     3779
O14:     5253
O15:   391036
O16:   474917
O17:     2641
O18:     2955
O19:   216215
O20:   866609
O21:   429422
O22:   734787
O23:   186421
O24:   278927
P01:   158234
P02:   558401
P03:   341482
P04:   831709
P05:   345145
P06:   361071
P07:   559426
P08:   741390
P09:   366566
P10:   916342
P11:   277314
P12:   627927
P13:   403052
P14:   814512
P15:   445649
P16:   688473
P17:   322029
P18:   686928
P19:   367113
P20:   747186
P21:   230295
P22:   686573
P23:   499742
P24:   274156

