Testname: FB_Chlorophyll_384
G21:     2621
G22:     3603
G23:     3968
G24:     3025
H01:     3464
H02:     2713
H03:     2863
H04:     1140
H05:     3277
H06:     2157
H07:     2716
H08:     2239
H09:     2303
H10:     3306
H11:     2117
H12:     2804
H13:     3001
H14:     3056
H15:     3871
H16:     2234
H17:     2367
H18:     2023
H19:     2538
H20:     1999
H21:     2896
H22:     2402
H23:     3139
H24:     2167
I01:     2784
I02:     4773
I03:     3976
I04:     5511
I05:     3926
I06:     3214
I07:     3224
I08:     4191
I09:     1786
I10:     2222
I11:     4172
I12:     3092
I13:     4404
I14:     4106
I15:     3121
I16:     3096
I17:     2031
I18:     2055
I19:     4524
I20:     2539
I21:     2669
I22:     2675
I23:     3514
I24:     1830
J01:     2012
J02:     1992
J03:     4029
J04:     2260
J05:     3178
J06:     4860
J07:     2729
J08:     5316
J09:     3851
J10:     3142
J11:     2944
J12:     2003
J13:     4033
J14:     3243
J15:     1760
J16:     1490
J17:     1877
J18:     1459
J19:     2093
J20:     2093
J21:     2133
J22:     2295
J23:     3020
J24:     2753
K01:     4994
K02:     5865
K03:     4377
K04:     2176
K05:     3543
K06:     3478
K07:     3635
K08:     7414
K09:     3613
K10:     5762
K11:     4995
K12:     7353
K13:     5456
K14:     5763
K15:     2446
K16:     4168
K17:     2607
K18:     2611
K19:     3017
K20:     1900
K21:     3070
K22:     2921
K23:     3515
K24:     3397
L01:     2943
L02:     2639
L03:     3243
L04:     2919
L05:     4923
L06:     3928
L07:    12135
L08:    43581
L09:     2888
L10:     2884
L11:     3168
L12:     3129
L13:     2815
L14:     2804
L15:     3620
L16:     3150
L17:     4047
L18:     1725
L19:     3207
L20:     1733
L21:     2842
L22:     1700
L23:     2167
L24:     2525
M01:     2764
M02:     3005
M03:     3210
M04:     4429
M05:     5042
M06:     3823
M07:     4453
M08:     3350
M09:     3412
M10:     3056
M11:     4220
M12:     3604
M13:     3616
M14:     3206
M15:     3995
M16:     2561
M17:     3101
M18:     4150
M19:     2581
M20:     3319
M21:     3258
M22:     3289
M23:     3452
M24:     5653
N01:     2043
N02:     2255
N03:     3395
N04:     1891
N05:     3835
N06:     2609
N07:     2934
N08:     2922
N09:     4029
N10:     2307
N11:     2404
N12:     2337
N13:     2492
N14:     3383
N15:     3725
N16:     2417
N17:     3042
N18:     2438
N19:     3244
N20:     2297
N21:     2539
N22:     3382
N23:     2304
N24:     2369
O01:     3052
O02:     2237
O03:     4589
O04:     5044
O05:    55111
O06:   118469
O07:     3334
O08:     2205
O09:     4397
O10:     3006
O11:     3997
O12:     5028
O13:     4693
O14:     3729
O15:     5044
O16:     5095
O17:     3246
O18:     4246
O19:     5322
O20:     3598
O21:     2866
O22:     3844
O23:     5278
O24:     2911
P01:     2641
P02:     2044
P03:    11570
P04:    37292
P05:   413619
P06:   850738
P07:     2883
P08:     3205
P09:     2902
P10:     2020
P11:     2941
P12:     3048
P13:     4086
P14:     1911
P15:     4177
P16:     1711
P17:     3739
P18:     5048
P19:     2689
P20:     2419
P21:     4285
P22:     2369
P23:     2778
P24:     1504

