Testname: FB_Chlorophyll_384
I11:     4522
I12:     8643
I13:     2806
I14:     6382
I15:    13372
I16:    21609
I17:    10364
I18:    28401
I19:   417051
I20:   752996
I21:     3181
I22:     9194
I23:   388644
I24:   937148
J01:   311681
J02:   588639
J03:   352924
J04:   833227
J05:   335890
J06:   934496
J07:   410626
J08:   840281
J09:   396914
J10:   908932
J11:   383846
J12:   710578
J13:   405622
J14:   823234
J15:   336724
J16:   827636
J17:   472798
J18:   763960
J19:   514519
J20:   879528
J21:   363381
J22:   794239
J23:   304709
J24:   506426
K01:   228634
K02:   689744
K03:   470775
K04:   772558
K05:   454480
K06:   614367
K07:   373511
K08:   739859
K09:   295058
K10:   777124
K11:   168080
K12:   257779
K13:   118482
K14:   169135
K15:    31695
K16:    74069
K17:    11742
K18:    44397
K19:    38126
K20:    81105
K21:     1967
K22:     3902
K23:   357995
K24:   652329
L01:   498963
L02:   635323
L03:   355849
L04:   704317
L05:   477131
L06:   804957
L07:   561873
L08:   656895
L09:   392253
L10:   568558
L11:   519331
L12:   623758
L13:   367865
L14:   634803
L15:   354209
L16:   885830
L17:   345870
L18:   919664
L19:   353580
L20:   422792
L21:   348522
L22:   725355
L23:   372363
L24:   858927
M01:    10385
M02:    22582
M03:   361714
M04:   769496
M05:   319596
M06:   688158
M07:   399771
M08:   559535
M09:   502230
M10:   593342
M11:   301264
M12:   532085
M13:   286650
M14:   478936
M15:     3954
M16:     9398
M17:   337312
M18:   900334
M19:   255140
M20:   406237
M21:   481273
M22:   734897
M23:   363272
M24:   575051
N01:   280840
N02:   777288
N03:   345036
N04:   892309
N05:   395998
N06:   914059
N07:   367715
N08:   690250
N09:   456079
N10:   761212
N11:   349725
N12:   855755
N13:   388070
N14:   468478
N15:   375876
N16:   887716
N17:   404228
N18:   913444
N19:   416340
N20:   717399
N21:   398678
N22:   751151
N23:   364010
N24:   509953
O01:     8506
O02:    14471
O03:   387960
O04:   732737
O05:   462518
O06:   748635
O07:   467097
O08:   872802
O09:     7311
O10:    10299
O11:   343149
O12:   952527
O13:     4055
O14:    10623
O15:     7104
O16:    11505
O17:   399621
O18:   844081
O19:     9069
O20:    10980
O21:   350545
O22:   658426
O23:     3383
O24:     7017
P01:   122844
P02:   382738
P03:   318324
P04:   350066
P05:   356888
P06:   512373
P07:   316533
P08:   514328
P09:   335986
P10:   428903
P11:   348412
P12:   405376
P13:   288086
P14:   469859
P15:   459497
P16:   451910
P17:   322521
P18:   533001
P19:   410831
P20:   385349
P21:   354140
P22:   549583
P23:   377434
P24:   357271

