Testname: FB_Chlorophyll_384
H14:   333526
H15:     4057
H16:    11554
H17:    10507
H18:    66452
H19:   277669
H20:   345870
H21:   150399
H22:   437214
H23:   177544
H24:   381166
I01:     3348
I02:    25104
I03:   142374
I04:   332623
I05:   196583
I06:   317381
I07:   178972
I08:   412102
I09:   164126
I10:   397338
I11:   209732
I12:   387988
I13:   183369
I14:   323574
I15:   191337
I16:   362944
I17:   196732
I18:   301715
I19:    69059
I20:   150831
I21:   173075
I22:   367441
I23:   123554
I24:   619643
J01:     3510
J02:     8088
J03:   136978
J04:   306089
J05:   208514
J06:   306335
J07:   156827
J08:   355630
J09:   184510
J10:   349383
J11:   140601
J12:   305666
J13:   175568
J14:   274156
J15:   160830
J16:   322494
J17:   176763
J18:   329780
J19:    12556
J20:    55604
J21:   172977
J22:   365965
J23:   148569
J24:   353785
K01:     6823
K02:    60436
K03:   147537
K04:   321714
K05:   197282
K06:   449066
K07:   160516
K08:   420892
K09:   177768
K10:   442395
K11:   153694
K12:   330997
K13:   178772
K14:   661611
K15:   154305
K16:   395971
K17:   112138
K18:   353047
K19:    72496
K20:   194050
K21:   172731
K22:   554477
K23:   153537
K24:   595693
L01:     3318
L02:    11979
L03:    85806
L04:   210338
L05:   182267
L06:   452538
L07:   151091
L08:   297381
L09:   190550
L10:   444459
L11:   143973
L12:   301072
L13:   137085
L14:   426059
L15:   158794
L16:   377954
L17:   124582
L18:   310368
L19:    18008
L20:    92582
L21:   171814
L22:   444336
L23:   144418
L24:   268100
M01:    17118
M02:   113923
M03:    40129
M04:   121477
M05:   126408
M06:   249454
M07:   150438
M08:   398555
M09:   142715
M10:   507452
M11:    10152
M12:    54561
M13:   159230
M14:   335672
M15:    11162
M16:    56271
M17:    47119
M18:   113341
M19:   156079
M20:   348563
M21:   160281
M22:   348153
M23:   173635
M24:   584729
N01:     3824
N02:    22662
N03:    21573
N04:    89552
N05:    81016
N06:   259583
N07:   151733
N08:   362561
N09:   212572
N10:   334346
N11:     7755
N12:    37967
N13:   149184
N14:   300539
N15:     5308
N16:    17036
N17:    15233
N18:   108290
N19:   147498
N20:   439442
N21:   165560
N22:   383381
N23:   172695
N24:   280964
O01:    23026
O02:   253555
O03:    48793
O04:   137162
O05:   108450
O06:   333307
O07:   183453
O08:   412676
O09:   139476
O10:   311011
O11:     6439
O12:    45014
O13:   145179
O14:   380729
O15:     9757
O16:    41541
O17:    27190
O18:    97006
O19:   219311
O20:   397434
O21:   171631
O22:   431268
O23:   190325
O24:   316028
P01:     3788
P02:     9012
P03:    27064
P04:    53340
P05:    10370
P06:    12747
P07:   138777
P08:   367838
P09:   130274
P10:   319240
P11:     4471
P12:     6926
P13:   166621
P14:   251627
P15:     6351
P16:     4762
P17:     6936
P18:    19650
P19:   116589
P20:   446934
P21:   119907
P22:   386990
P23:   118748
P24:   347661

