Testname: FB_Chlorophyll_384
E19:   221127
E20:   379293
E21:   169180
E22:   421917
E23:    58954
E24:    95926
F01:   117552
F02:   281866
F03:   291312
F04:   471977
F05:   452689
F06:   528750
F07:   437980
F08:   913539
F09:   297026
F10:   535339
F11:   645042
F12:   658576
F13:   191740
F14:   259665
F15:   302330
F16:   680530
F17:   341290
F18:   628625
F19:    82146
F20:   114705
F21:   179600
F22:   335535
F23:     3882
F24:     3374
G01:    28839
G02:    56566
G03:    79968
G04:   215849
G05:   237301
G06:   162113
G07:   200747
G08:   296698
G09:   395684
G10:   456585
G11:   244478
G12:   266323
G13:   341946
G14:   527356
G15:   220992
G16:   303355
G17:   293855
G18:   461328
G19:   159072
G20:   240213
G21:   161603
G22:   394276
G23:    56398
G24:   117863
H01:    60385
H02:   256877
H03:   253418
H04:   755935
H05:   257574
H06:   610511
H07:   296534
H08:   373757
H09:   239843
H10:   773584
H11:   449435
H12:   806419
H13:   171630
H14:   272338
H15:   259310
H16:   480576
H17:   227363
H18:   436271
H19:    51539
H20:   103980
H21:   157698
H22:   324489
H23:     2767
H24:     2083
I01:    23388
I02:    31323
I03:    89630
I04:   139996
I05:   262878
I06:   260964
I07:   186404
I08:   364229
I09:   313868
I10:   370640
I11:   221689
I12:   285229
I13:   270601
I14:   332705
I15:   189954
I16:   305392
I17:   267990
I18:   591988
I19:   115494
I20:   170785
I21:   162617
I22:   283219
I23:    44563
I24:    89700
J01:    51651
J02:   221697
J03:   278899
J04:   527725
J05:   237984
J06:   429272
J07:   285461
J08:   395233
J09:   202918
J10:   263999
J11:   230507
J12:   432320
J13:   141140
J14:   244341
J15:   188114
J16:   511676
J17:   181083
J18:   316041
J19:    40065
J20:    65559
J21:   144644
J22:   267020
J23:     2496
J24:     3466
K01:    11289
K02:    22309
K03:    55615
K04:   114714
K05:   188635
K06:   194124
K07:   148529
K08:   255400
K09:   187385
K10:   273035
K11:   144545
K12:   448328
K13:   187189
K14:   320525
K15:   130496
K16:   233706
K17:   158136
K18:   459442
K19:    56629
K20:    85128
K21:   123091
K22:   203367
K23:    37521
K24:    64163
L01:    20492
L02:   118748
L03:   191369
L04:   368549
L05:   155711
L06:   211286
L07:   159814
L08:   446346
L09:   184019
L10:   184199
L11:   197210
L12:   239283
L13:   108018
L14:   175035
L15:   126258
L16:   197799
L17:    84193
L18:   229686
L19:    27372
L20:    82471
L21:    82134
L22:   182948
L23:     3292
L24:    10871
M01:    27247
M02:     3603
M03:    13774
M04:    45773
M05:    55328
M06:   130270
M07:    41013
M08:   106253
M09:   108382
M10:   161366
M11:    45256
M12:   105881
M13:    83838
M14:   136171
M15:    60162
M16:   107860
M17:    85956
M18:   171406
M19:    11530
M20:    29684
M21:    56894
M22:   101983
M23:    11484
M24:    35405
N01:     7531
N02:    49283
N03:    39805
N04:   100969
N05:    32126
N06:   124613
N07:    71437
N08:   170723
N09:    57555
N10:   154309
N11:    35952
N12:   133264
N13:    47028
N14:    75712
N15:    21106
N16:    84629
N17:    11212
N18:    40928
N19:    16627
N20:    37534
N21:     3644
N22:     4624
N23:     3059
N24:     2381
O01:     2496
O02:     2135
O03:     4430
O04:     4247
O05:     4673
O06:    11049
O07:     2737
O08:     3322
O09:     4643
O10:    11010
O11:     2807
O12:     2898
O13:     4400
O14:     6394
O15:     3988
O16:     7116
O17:     3983
O18:    10008
O19:     3215
O20:     2963
O21:     2446
O22:     6812
O23:     2606
O24:     1797
P01:     4617
P02:     9356
P03:     2934
P04:     7586
P05:     3834
P06:     1754
P07:     3852
P08:     4569
P09:     1927
P10:     1599
P11:     2638
P12:     2036
P13:     3230
P14:     3617
P15:     3520
P16:     9768
P17:     2735
P18:     1606
P19:     1898
P20:     3438
P21:     2828
P22:     3816
P23:     2626
P24:     1551

