Testname: FB_Chlorophyll_384
J22:   477008
J23:   166746
J24:   330067
K01:     2153
K02:    18198
K03:    25712
K04:    97928
K05:   278011
K06:   698643
K07:   203523
K08:   507014
K09:   275974
K10:   667202
K11:   132361
K12:   391665
K13:   225818
K14:   609705
K15:   191963
K16:   533726
K17:   211984
K18:   671932
K19:    12474
K20:    56004
K21:   242523
K22:   516638
K23:   196370
K24:   316315
L01:     2721
L02:    16477
L03:     6478
L04:    32669
L05:   220651
L06:   557006
L07:   111536
L08:   390503
L09:   208845
L10:   684563
L11:    35919
L12:   115774
L13:   223357
L14:   527684
L15:   141497
L16:   435328
L17:   235264
L18:   568612
L19:     7440
L20:    32302
L21:   205852
L22:   585194
L23:   124662
L24:   339540
M01:     2895
M02:    18126
M03:    25855
M04:    64398
M05:   129880
M06:   388945
M07:   213843
M08:   572618
M09:   249153
M10:   703742
M11:     4794
M12:    29993
M13:   213105
M14:   561517
M15:     4683
M16:    15107
M17:     8725
M18:    44014
M19:   221320
M20:   470610
M21:   259624
M22:   393893
M23:   244601
M24:   378610
N01:     3246
N02:    18842
N03:    19087
N04:    83130
N05:   109070
N06:   380551
N07:   245161
N08:   624127
N09:   219229
N10:   622118
N11:     5710
N12:    16867
N13:   204441
N14:   437460
N15:     3881
N16:    14257
N17:     7191
N18:    23234
N19:   205051
N20:   497199
N21:   228443
N22:   349479
N23:   197853
N24:   369970
O01:     4457
O02:    17058
O03:    16911
O04:    82308
O05:     3926
O06:    22421
O07:   293636
O08:   639875
O09:   205151
O10:   661843
O11:     4779
O12:    14746
O13:   239133
O14:   487849
O15:     5874
O16:    18803
O17:     4432
O18:    16118
O19:   220527
O20:   665261
O21:   250096
O22:   580779
O23:   294347
O24:   313239
P01:     5361
P02:    15939
P03:     5172
P04:    27109
P05:     3135
P06:    12668
P07:   160203
P08:   322248
P09:   165937
P10:   268073
P11:    14775
P12:    57711
P13:   185054
P14:   452019
P15:     7715
P16:    28343
P17:     3001
P18:    15644
P19:   207558
P20:   354673
P21:   183730
P22:   295864
P23:   189738
P24:   247294

