Testname: FB_Chlorophyll_384
F09:   172483
F10:   509543
F11:     7595
F12:    22021
F13:   148698
F14:   347592
F15:    27487
F16:    94995
F17:     3439
F18:     6683
F19:   147051
F20:   333402
F21:   126649
F22:   378131
F23:   131616
F24:   217657
G01:    12990
G02:    31835
G03:    20690
G04:    65280
G05:     4856
G06:     8873
G07:   189700
G08:   530404
G09:   182775
G10:   445881
G11:     3280
G12:     8150
G13:   182144
G14:   419183
G15:    12721
G16:    46243
G17:     3888
G18:     6997
G19:   162969
G20:   353634
G21:   138540
G22:   366416
G23:   160457
G24:   306226
H01:     8701
H02:    43591
H03:    14897
H04:    39665
H05:     3305
H06:     4388
H07:   160385
H08:   670401
H09:   170093
H10:   547328
H11:     3841
H12:     5131
H13:   152425
H14:   623074
H15:    12960
H16:    39662
H17:     2574
H18:     4926
H19:   163788
H20:   463174
H21:   174751
H22:   461985
H23:   116697
H24:   457501
I01:     7858
I02:     5344
I03:   129391
I04:   410120
I05:   180653
I06:   401781
I07:   149036
I08:   488436
I09:   154057
I10:   613806
I11:   185012
I12:   442012
I13:   191135
I14:   487261
I15:   165566
I16:   406401
I17:   157919
I18:   471335
I19:     5371
I20:    20795
I21:   142704
I22:   522803
I23:   117479
I24:   172726
J01:     3081
J02:     2787
J03:   118710
J04:   428328
J05:   191923
J06:   419566
J07:   158500
J08:   568927
J09:   153080
J10:   642978
J11:   152910
J12:   477159
J13:   171023
J14:   574436
J15:   172286
J16:   461711
J17:   167177
J18:   514437
J19:     5314
J20:    17953
J21:   144836
J22:   437077
J23:   121275
J24:   353566
K01:     6327
K02:    15846
K03:   102334
K04:   303068
K05:   171737
K06:   593410
K07:   167953
K08:   505661
K09:   210302
K10:   504731
K11:   130429
K12:   359458
K13:   169483
K14:   451144
K15:   145214
K16:   384994
K17:   135630
K18:   600273
K19:     9346
K20:    36389
K21:   171279
K22:   440222
K23:   134680
K24:   350654
L01:     5084
L02:     7913
L03:     9898
L04:    51212
L05:   159629
L06:   409860
L07:   100401
L08:   322193
L09:   164378
L10:   625672
L11:    23094
L12:    83011
L13:   151925
L14:   405075
L15:    65410
L16:   336533
L17:   228566
L18:   441561
L19:     7643
L20:    20065
L21:   148319
L22:   374099
L23:   103708
L24:   363983
M01:    15419
M02:    39874
M03:    22748
M04:    76468
M05:    89670
M06:   421193
M07:   147866
M08:   514246
M09:   128588
M10:   582720
M11:     5721
M12:    30022
M13:   159626
M14:   488040
M15:    16035
M16:    51349
M17:     3549
M18:     7519
M19:   142296
M20:   435683
M21:   159524
M22:   298926
M23:   142893
M24:   288756
N01:     8643
N02:    79516
N03:    31128
N04:    94444
N05:    62986
N06:   273677
N07:   173721
N08:   497527
N09:   127577
N10:   492920
N11:     5142
N12:    20618
N13:   136804
N14:   389833
N15:    21395
N16:    97883
N17:     3197
N18:     5104
N19:   147753
N20:   357257
N21:   184209
N22:   337381
N23:   129855
N24:   192894
O01:     9748
O02:    23776
O03:    18326
O04:    41814
O05:     5272
O06:     9735
O07:   165895
O08:   500931
O09:   175756
O10:   506153
O11:     4575
O12:     8618
O13:   150957
O14:   659136
O15:    15376
O16:    61548
O17:     2722
O18:     3768
O19:   132023
O20:   457473
O21:   167676
O22:   338132
O23:   142713
O24:   301195
P01:    13250
P02:    53420
P03:     7678
P04:    21425
P05:     2711
P06:     2798
P07:   143817
P08:   367482
P09:   105928
P10:   288797
P11:     2574
P12:     4370
P13:   153418
P14:   272037
P15:    11936
P16:    43614
P17:     3735
P18:     3029
P19:    73173
P20:   280089
P21:   123131
P22:   266077
P23:   101433
P24:   180538

