Testname: FB_Chlorophyll_384
G03:    91769
G04:   460194
G05:   220760
G06:   747802
G07:   226269
G08:   487411
G09:   308564
G10:   791286
G11:   208491
G12:   640326
G13:   242742
G14:   732477
G15:   205559
G16:   507124
G17:   273896
G18:   834689
G19:   164185
G20:   402273
G21:   154344
G22:   499701
G23:    74778
G24:   143892
H01:    41095
H02:   225028
H03:   272761
H04:   735225
H05:   285092
H06:   613546
H07:   350805
H08:   852256
H09:   313977
H10:   633026
H11:   408507
H12:   875591
H13:   136836
H14:   295413
H15:   220268
H16:   606041
H17:   226337
H18:   389806
H19:    72629
H20:   166383
H21:   142753
H22:   312050
H23:     3068
H24:     5920
I01:     9681
I02:    54687
I03:   112553
I04:   261429
I05:   191379
I06:   687899
I07:   169422
I08:   452702
I09:   375985
I10:   706572
I11:   169803
I12:   563213
I13:   227581
I14:   749756
I15:   186874
I16:   542830
I17:   296835
I18:   468027
I19:    94009
I20:   183308
I21:   162762
I22:   443530
I23:    71912
I24:   113427
J01:    74381
J02:   205536
J03:   198906
J04:   825790
J05:   256590
J06:   822113
J07:   263534
J08:   803644
J09:   229727
J10:   666395
J11:   349137
J12:   713175
J13:   116909
J14:   351994
J15:   185255
J16:   513631
J17:   191009
J18:   355917
J19:    51050
J20:   153033
J21:   165213
J22:   350203
J23:     4159
J24:     3906
K01:     6280
K02:    26076
K03:    57796
K04:   157916
K05:   188611
K06:   432088
K07:   120246
K08:   388056
K09:   237643
K10:   545017
K11:   136414
K12:   324982
K13:   179121
K14:   449449
K15:   154335
K16:   350367
K17:   194397
K18:   427413
K19:    41140
K20:    89785
K21:   125851
K22:   293239
K23:    40445
K24:    97893
L01:    30484
L02:   154153
L03:   154668
L04:   574955
L05:   193869
L06:   445498
L07:   213474
L08:   780159
L09:   211902
L10:   765504
L11:   202721
L12:   601448
L13:    86986
L14:   224954
L15:   110474
L16:   289275
L17:    97954
L18:   358884
L19:    33202
L20:   104999
L21:   109652
L22:   402601
L23:     2972
L24:     2857
M01:     4260
M02:     4268
M03:    19218
M04:    64737
M05:    76567
M06:   314852
M07:    48097
M08:   160272
M09:    95927
M10:   350695
M11:    58281
M12:   305255
M13:    87438
M14:   276302
M15:    53531
M16:   167511
M17:    90958
M18:   369273
M19:    11285
M20:    25567
M21:    60822
M22:   145201
M23:    23235
M24:    35729
N01:     7628
N02:    82647
N03:    57839
N04:   260404
N05:    55631
N06:   188523
N07:   140970
N08:   497008
N09:    87663
N10:   373060
N11:    52568
N12:   372130
N13:    34761
N14:   111974
N15:    28727
N16:    94451
N17:    12416
N18:    39321
N19:    17926
N20:    41547
N21:    56616
N22:   180066
N23:     2675
N24:     3400
O01:     2629
O02:     2448
O03:     4547
O04:     4231
O05:     5704
O06:    10179
O07:     3541
O08:     4237
O09:     8558
O10:    14448
O11:     2629
O12:     4558
O13:     6004
O14:    11582
O15:     5374
O16:     8156
O17:     6295
O18:    13774
O19:     4052
O20:     7318
O21:     3619
O22:     7619
O23:     3730
O24:     2231
P01:     8261
P02:    17515
P03:     4770
P04:    11065
P05:     2159
P06:     2097
P07:     4647
P08:     9854
P09:     2702
P10:     2038
P11:     1899
P12:     2869
P13:     2275
P14:     4138
P15:     4312
P16:    10992
P17:     3284
P18:     2712
P19:     2293
P20:     2605
P21:     2874
P22:     4058
P23:     3446
P24:     2045

