Testname: FB_Chlorophyll_384
I20:   361385
I21:   144720
I22:   292734
I23:   105925
I24:   156625
J01:     9764
J02:    53023
J03:    94924
J04:   196434
J05:   104439
J06:   243562
J07:   103208
J08:   300895
J09:   113206
J10:   348262
J11:   108683
J12:   240937
J13:   143113
J14:   448711
J15:   145853
J16:   623608
J17:   118005
J18:   138122
J19:   117860
J20:   209003
J21:   130011
J22:   199590
J23:   107741
J24:   113671
K01:    63741
K02:   229454
K03:   112330
K04:   286213
K05:   139253
K06:   254744
K07:   103832
K08:   425950
K09:    82620
K10:   255195
K11:   124871
K12:   244122
K13:   116461
K14:   230848
K15:   169831
K16:   316205
K17:    69721
K18:   248797
K19:   121546
K20:   147697
K21:   145861
K22:   311612
K23:   101538
K24:   100602
L01:    12136
L02:    39323
L03:    96474
L04:   202380
L05:   142257
L06:   345432
L07:   113140
L08:   230179
L09:    87417
L10:   396723
L11:   113762
L12:   387359
L13:   104285
L14:   636881
L15:   107519
L16:   337011
L17:    72073
L18:   188352
L19:    68925
L20:   246214
L21:   172623
L22:   567081
L23:   105189
L24:   231026
M01:    87672
M02:   247089
M03:   122848
M04:   236098
M05:   122257
M06:   267567
M07:   116946
M08:   263616
M09:   126991
M10:   170084
M11:    49977
M12:   292091
M13:   105848
M14:   206900
M15:    64124
M16:   176062
M17:    65222
M18:   241115
M19:    76380
M20:   176823
M21:   126329
M22:   251217
M23:   108364
M24:   130923
N01:    37847
N02:    95947
N03:    17982
N04:    60459
N05:    39545
N06:   110049
N07:    98530
N08:   334072
N09:    85485
N10:   221474
N11:    12684
N12:    36904
N13:    80024
N14:   245284
N15:    17337
N16:    79937
N17:     9652
N18:    67523
N19:    91799
N20:   340060
N21:   148165
N22:   167485
N23:   108613
N24:   137462
O01:    96286
O02:   241402
O03:    78030
O04:   142437
O05:    79358
O06:   197071
O07:    86817
O08:   182182
O09:   111902
O10:   225750
O11:    57830
O12:   186610
O13:    98187
O14:   297915
O15:    95547
O16:   386252
O17:    84765
O18:   352404
O19:    63984
O20:   360880
O21:   103344
O22:   284231
O23:   146870
O24:   162103
P01:    21865
P02:    80431
P03:    11477
P04:    54279
P05:    46597
P06:   110569
P07:    74441
P08:   193021
P09:    72689
P10:   131666
P11:     9485
P12:    27048
P13:   111593
P14:   236781
P15:    13860
P16:    50960
P17:     9309
P18:    35032
P19:    75133
P20:   258148
P21:    79700
P22:   683743
P23:    61660
P24:    69270

