Testname: FB_Chlorophyll_384
F11:      591
F12:      927
F13:     6719
F14:    18865
F15:      412
F16:      677
F17:      503
F18:     1032
F19:     3990
F20:    14138
F21:     5549
F22:    37038
F23:     2093
F24:     6743
G01:      763
G02:     6164
G03:     1606
G04:    10571
G05:     1063
G06:      511
G07:    20467
G08:    51885
G09:     6446
G10:    29561
G11:      531
G12:     1004
G13:     7859
G14:    30818
G15:     1135
G16:      828
G17:      546
G18:      574
G19:     4359
G20:    12330
G21:     9272
G22:    51436
G23:     3159
G24:     5488
H01:     1661
H02:     8959
H03:      690
H04:     5724
H05:      479
H06:     1067
H07:    41012
H08:    87761
H09:     9285
H10:    27534
H11:      962
H12:      580
H13:    11520
H14:    40717
H15:      581
H16:      611
H17:      543
H18:     1089
H19:     7321
H20:    19124
H21:    18572
H22:    85157
H23:     3194
H24:     4950
I01:      466
I02:     1565
I03:      664
I04:     9249
I05:     6639
I06:    49459
I07:     4768
I08:    11387
I09:     8984
I10:    49651
I11:     1215
I12:     9264
I13:     6959
I14:    22838
I15:     5835
I16:    27443
I17:    11866
I18:    27025
I19:     2711
I20:     9730
I21:     7149
I22:    32709
I23:     1189
I24:     6437
J01:      589
J02:      473
J03:      864
J04:     5526
J05:    11459
J06:    72126
J07:     1679
J08:    14596
J09:     8841
J10:    45308
J11:     1930
J12:     9339
J13:    10464
J14:    25691
J15:     8729
J16:    32053
J17:    11805
J18:    44050
J19:     2028
J20:     6549
J21:     6465
J22:    28450
J23:     2078
J24:     4656
K01:      955
K02:     1116
K03:      772
K04:     7738
K05:    21992
K06:    78364
K07:     3841
K08:    17851
K09:    16645
K10:    91333
K11:     5206
K12:    12646
K13:     9354
K14:    52175
K15:     6741
K16:    22802
K17:    11516
K18:    93204
K19:     6967
K20:    30318
K21:    11339
K22:    39277
K23:     6019
K24:    10870
L01:      484
L02:      613
L03:      364
L04:     2161
L05:    31947
L06:   105718
L07:     3592
L08:    14543
L09:    26514
L10:   125406
L11:      861
L12:     7720
L13:    13412
L14:    54023
L15:     7538
L16:    32257
L17:    17501
L18:    91710
L19:     8056
L20:    28606
L21:     9151
L22:    37286
L23:     4010
L24:     5573
M01:     1353
M02:     2315
M03:     1505
M04:     5524
M05:      945
M06:      769
M07:     6382
M08:    33118
M09:     2019
M10:    11321
M11:      394
M12:     1409
M13:     3351
M14:    17964
M15:      804
M16:      718
M17:     1257
M18:     1085
M19:     4314
M20:    14276
M21:     7651
M22:    28759
M23:     3267
M24:     5560
N01:      964
N02:     2872
N03:     1448
N04:     5784
N05:      735
N06:      702
N07:     7365
N08:    36884
N09:     3290
N10:    13961
N11:     1131
N12:     1355
N13:     5560
N14:    12178
N15:      832
N16:     2481
N17:     1956
N18:      908
N19:     3056
N20:    10745
N21:    10887
N22:    37262
N23:     4099
N24:     3944
O01:      625
O02:     2063
O03:     1213
O04:     9765
O05:      625
O06:      955
O07:    13926
O08:    70839
O09:     4337
O10:    17670
O11:      885
O12:     1399
O13:     5402
O14:    22981
O15:      532
O16:     1180
O17:     1464
O18:     1099
O19:     2975
O20:    10401
O21:     8817
O22:    44022
O23:     2348
O24:     4363
P01:     1190
P02:     3522
P03:     1022
P04:     4273
P05:     2150
P06:      600
P07:    16121
P08:    38108
P09:     2493
P10:    14642
P11:      844
P12:      461
P13:     5689
P14:    18935
P15:      718
P16:      537
P17:      881
P18:     1093
P19:     3440
P20:    10309
P21:     9783
P22:    22842
P23:     3126
P24:     3462

