Testname: FB_Chlorophyll_384
J03:   262536
J04:   791286
J05:   270068
J06:   552563
J07:   250930
J08:   489284
J09:   280389
J10:   292323
J11:   251573
J12:   426223
J13:   137402
J14:   277259
J15:   147380
J16:   322234
J17:   147639
J18:   300813
J19:   101838
J20:   176960
J21:   147420
J22:   353634
J23:     4255
J24:     5628
K01:     2577
K02:    10215
K03:    46926
K04:   124956
K05:   230848
K06:   285721
K07:   136283
K08:   291038
K09:   220815
K10:   412457
K11:   141649
K12:   307620
K13:   221853
K14:   435533
K15:   134749
K16:   257341
K17:   174733
K18:   370107
K19:    47347
K20:   118765
K21:   135371
K22:   248442
K23:    36665
K24:    63686
L01:     8998
L02:    73412
L03:   291859
L04:   569200
L05:   191628
L06:   314688
L07:   191212
L08:   356368
L09:   203385
L10:   352349
L11:   182213
L12:   307743
L13:   116496
L14:   233924
L15:    81412
L16:   167779
L17:    72044
L18:   145211
L19:    56820
L20:   139172
L21:   124088
L22:   313348
L23:     4294
L24:     5383
M01:     1377
M02:     5241
M03:    16642
M04:   106048
M05:   106997
M06:   239734
M07:    62424
M08:   143106
M09:   142180
M10:   241730
M11:    67646
M12:   173626
M13:    93978
M14:   226037
M15:    70385
M16:   153317
M17:   102877
M18:   287348
M19:     8410
M20:    46577
M21:    64487
M22:   164714
M23:    12588
M24:    30392
N01:     6111
N02:    24841
N03:    79191
N04:   184529
N05:    64761
N06:   192038
N07:   109384
N08:   245202
N09:   124390
N10:   252119
N11:    24658
N12:   112312
N13:    51439
N14:   122548
N15:     5946
N16:    30537
N17:     7928
N18:    32959
N19:    24296
N20:    83555
N21:    61737
N22:   178100
N23:     4942
N24:     7521
O01:     1318
O02:     2604
O03:     3397
O04:     8374
O05:    13329
O06:    38787
O07:     2614
O08:    12017
O09:    10534
O10:    33135
O11:     3063
O12:    12276
O13:     7408
O14:    24676
O15:     5549
O16:    21705
O17:     5383
O18:    19894
O19:     4255
O20:    16613
O21:     3455
O22:    13932
O23:     4073
O24:     9129
P01:     2213
P02:     4022
P03:     4033
P04:     5425
P05:     1576
P06:     5342
P07:     4545
P08:    14667
P09:     2433
P10:     7925
P11:     1909
P12:     5051
P13:     3686
P14:     7241
P15:     2707
P16:     8823
P17:     1262
P18:     2265
P19:     2595
P20:     9512
P21:     3280
P22:    15797
P23:     1488
P24:     4411

